"Host_code" "Viral_richness" "Plant_richness" "year" "grid" "quadra" "total_cover" "Host_community" "GPS_localisation" "Locality" "Country" "Ecosystem" "Collection_date" "Sequencing_plate" "Biomass" "Grid_code" "Vegetation" "Litter" "Soil" "Free_space"
"326" "22_CAM_070700" 0 11 "22" "07" "07" 71 "Plantago coronopus_20;Lotus glaber_3;Centaurium sp._0,5;Hainardia cylindrica_0,5;Leontodon saxatilis_20;Cynodon dactylon_0,5;Lysimachia arvensis_3;Juncus gerardi_3;Agrostis stolonifera_20;Bupleurum semicompositum_0,5" "43.459028,4.660798" "Arles" "France" "Mediterranean salt grassland" "2022-05-11" "EDGGB-2_G06" 8.76 "22_CAM_07" 80 5 15 20
"327" "22_CAM_060800" 0 8 "22" "06" "08" 85 "Parapholis incurva_37,5;Parapholis filiformis_3;Halimione portulacoides_37,5;Bellis annua_3;Catapodium rigidum_0,5;Elytrigia acuta_0,5;Limonium narbonense_3" "43.484647,4.683941" "Arles" "France" "Mediterranean salt grassland" "2022-05-11" "EDGGB-2_G07" 14.4 "22_CAM_06" 90 10 0 10
"328" "22_CAM_050900" 0 11 "22" "05" "09" 53.5 "Parapholis filiformis_20;Halimione portulacoides_20;Cerastium semidecandrum_0,5;Bellis annua_0,5;Medicago polymorpha_0,5;Limonium narbonense_10;Sagina maritima_0,5;Centaurium sp._0,5;Hornungia procumbens_0,5;Bupleurum semicompositum_0,5" "43.50468889,4.67098889" "Arles" "France" "Mediterranean salt grassland" "2022-05-11" "EDGGB-2_G08" 7.75 "22_CAM_05" 50 30 20 50
"329" "22_CAM_040200" 0 21 "22" "04" "02" 84.5 "Dactylis glomerata_3;Trifolium scabrum_0,5;Medicago polymorpha_0,5;Scorpiurus muricatus_0,5;Polygala monspeliaca_0,5;Plantago lagopus_3;Trifolium campestre_0,5;Bellis annua_0,5;Catapodium rigidum_0,5;Crepis vesicaria subsp. taraxacifolia_0,5;Filago pygmaea_3;Galium murale_0,5;Brachypodium distachyon_62,5;Cynodon dactylon_3;Linum sp._0,5;Carex divisa_3;Parapholis filiformis_0,5;Muscari comosum_0,5;Carduus sp._0,5;Erodium cicutarium_0,5" "43.483346,4.67912" "Arles" "France" "Mediterranean grassland annuals" "2022-04-25" "EDGGB-2_G10" 7.16 "22_CAM_04" 70 10 20 30
"330" "22_CAM_100400" 0 8 "22" "10" "04" 90 "Cynodon dactylon_20;Daucus carota_0,5;Schedonorus arundinaceus_62,5;Convolvulus arvensis_3;Trifolium resupinatum_0,5;Potentilla reptans_0,5;Paspalum dilatatum_3" "43.50774444,4.66935278" "Arles" "France" "Farmland meadow" "2022-05-12" "EDGGB-2_H03" 8.94 "22_CAM_10" 85 15 0 15
"331" "22_CAM_210500" 0 4 "22" "21" "05" 63.5 "Aeluropus littoralis_62,5;Atriplex prostrata_0,5;Eleocharis palustris_0,5" "43.494126,4.674939" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_A01" 14.9 "22_CAM_21" 70 0 30 30
"332" "22_CAM_170300" 0 7 "22" "17" "03" 87 "Limonium narbonense_20;Hordeum marinum_3;Atriplex prostrata_0,5;Polygonum maritimum_0,5;Plantago coronopus_62,5;Halimione portulacoides_0,5" "43.539815,4.687389" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_A06" 4.25 "22_CAM_17" 80 10 10 20
"333" "22_CAM_160400" 0 6 "22" "16" "04" 44.5 "Limonium narbonense_37,5;Polygonum maritimum_0,5;Plantago coronopus_3;Halimione portulacoides_0,5;Salicornia europaea_3" "43.539155,4.68907" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_A07" 5.52 "22_CAM_16" 40 30 30 60
"334" "22_CAM_150500" 0 7 "22" "15" "05" 30 "Limonium narbonense_20;Puccinellia festuciformis_3;Salicornia alpini_3;Salicornia fruticosa_3;Suaeda spicata_0,5;Salicornia sp._0,5" "43.401518,4.601142" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_A08" 7.49 "22_CAM_15" 30 30 40 70
"335" "22_CAM_120900" 0 4 "22" "12" "09" 33 "Rostraria pubescens_3;Crepis foetida_10;Medicago littoralis_20" "43.407154,4.59947" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_A11" 4.29 "22_CAM_12" 30 5 65 70
"336" "22_CAM_210600" 0 2 "22" "21" "06" 62.5 "Aeluropus littoralis_62,5" "43.494126,4.674939" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_B01" 22.41 "22_CAM_21" 70 0 30 30
"337" "22_CAM_200800" 0 8 "22" "20" "08" 55 "Aeluropus littoralis_37,5;Polygonum maritimum_0,5;Juncus gerardi_3;Alopecurus bulbosus_3;Atriplex prostrata_0,5;Limonium narbonense_10;Parapholis filiformis_0,5" "43.494012,4.676166" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_B02" 14.33 "22_CAM_20" 70 5 25 30
"338" "22_CAM_170400" 0 5 "22" "17" "04" 66.5 "Atriplex prostrata_0,5;Polygonum maritimum_0,5;Plantago coronopus_62,5;Parapholis filiformis_3" "43.539815,4.687389" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_B06" 9.27 "22_CAM_17" 75 20 5 25
"339" "22_CAM_160500" 0 10 "22" "16" "05" 68.5 "Trifolium resupinatum_0,5;Limonium narbonense_20;Polygonum maritimum_0,5;Plantago coronopus_3;Halimione portulacoides_37,5;Atriplex prostrata_0,5;Myosurus minimus_0,5;Elytrigia acuta_3;Medicago polymorpha_3" "43.539155,4.68907" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_B07" 15.04 "22_CAM_16" 70 25 5 30
"340" "22_CAM_150600" 0 7 "22" "15" "06" 61.5 "Limonium narbonense_10;Puccinellia festuciformis_3;Salicornia alpini_10;Salicornia fruticosa_37,5;Suaeda spicata_0,5;Salicornia sp._0,5" "43.401518,4.601142" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_B08" 6.92 "22_CAM_15" 40 30 30 60
"341" "22_CAM_140700" 0 4 "22" "14" "07" 9 "Ammophila arenaria subsp. arundinacea_3;Bromus diandrus_3;Sporobolus pungens_3" "43.402645,4.600448" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_B09" 2.3 "22_CAM_14" 5 65 30 95
"342" "22_CAM_120200" 0 5 "22" "12" "02" 41.5 "Rostraria pubescens_3;Crepis foetida_0,5;Medicago littoralis_0,5;Helichrysum stoechas_37,5" "43.407154,4.59947" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_B12" 11.85 "22_CAM_12" 55 5 40 45
"343" "22_CAM_210700" 0 3 "22" "21" "07" 88 "Aeluropus littoralis_87,5;Atriplex prostrata_0,5" "43.494126,4.674939" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_C01" 19.16 "22_CAM_21" 90 0 10 10
"344" "22_CAM_200900" 0 6 "22" "20" "09" 36.5 "Aeluropus littoralis_20;Polygonum maritimum_3;Juncus gerardi_0,5;Alopecurus bulbosus_3;Limonium narbonense_10" "43.494012,4.676166" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_C02" 6.76 "22_CAM_20" 60 5 35 40
"345" "22_CAM_170500" 0 6 "22" "17" "05" 69.5 "Limonium narbonense_3;Atriplex prostrata_0,5;Polygonum maritimum_0,5;Plantago coronopus_3;Halimione portulacoides_62,5" "43.539815,4.687389" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_C06" 12.72 "22_CAM_17" 70 25 5 30
"346" "22_CAM_160600" 0 7 "22" "16" "06" 42.5 "Parapholis filiformis_3;Limonium narbonense_37,5;Polygonum maritimum_0,5;Plantago coronopus_0,5;Atriplex prostrata_0,5;Salicornia europaea_0,5" "43.539155,4.68907" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_C07" 5.98 "22_CAM_16" 30 30 40 70
"347" "22_CAM_140800" 0 3 "22" "14" "08" 88 "Ammophila arenaria subsp. arundinacea_87,5;Sporobolus pungens_0,5" "43.402645,4.600448" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_C09" 50.03 "22_CAM_14" 80 20 0 20
"348" "22_CAM_140100" 0 6 "22" "14" "01" 29.5 "Rostraria pubescens_20;Crepis foetida_3;Ammophila arenaria subsp. arundinacea_3;Bromus diandrus_3;Vulpia fasciculata_0,5" "43.402645,4.600448" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_C10" 11.31 "22_CAM_14" 25 15 60 75
"349" "22_CAM_130200" 0 6 "22" "13" "02" 86 "Malcolmia littorea_10;Bromus diandrus_10;Medicago littoralis_3;Helichrysum stoechas_62,5;Rostraria pubescens_0,5" "43.406958,4.599173" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_C11" 17.82 "22_CAM_13" 80 15 5 20
"350" "22_CAM_210800" 0 3 "22" "21" "08" 63 "Aeluropus littoralis_62,5;Atriplex prostrata_0,5" "43.494126,4.674939" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_D01" 13.41 "22_CAM_21" 70 0 30 30
"351" "22_CAM_200200" 0 6 "22" "20" "02" 74 "Aeluropus littoralis_62,5;Polygonum maritimum_0,5;Juncus gerardi_10;Alopecurus bulbosus_0,5;Bellis annua_0,5" "43.494012,4.676166" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_D03" 8.52 "22_CAM_20" 75 5 20 25
"352" "22_CAM_170600" 0 10 "22" "17" "06" 66 "Limonium narbonense_37,5;Hordeum marinum_3;Geranium dissectum_0,5;Atriplex prostrata_0,5;Polygonum maritimum_0,5;Plantago coronopus_20;Sagina maritima_0,5;Bellis annua_3;Juncus gerardi_0,5" "43.539815,4.687389" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_D06" 9.57 "22_CAM_17" 50 35 15 50
"353" "22_CAM_160700" 0 9 "22" "16" "07" 68.5 "Limonium narbonense_62,5;Polygonum maritimum_0,5;Plantago coronopus_3;Halimione portulacoides_0,5;Atriplex prostrata_0,5;Myosurus minimus_0,5;Salicornia europaea_0,5;Suaeda spicata_0,5" "43.539155,4.68907" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_D07" 8.1 "22_CAM_16" 60 30 10 40
"354" "22_CAM_150800" 0 6 "22" "15" "08" 27 "Limonium narbonense_20;Puccinellia festuciformis_0,5;Salicornia alpini_3;Salicornia fruticosa_3;Suaeda spicata_0,5" "43.401518,4.601142" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_D08" 4.9 "22_CAM_15" 25 30 55 85
"355" "22_CAM_120400" 0 5 "22" "12" "04" 30.5 "Rostraria pubescens_10;Crepis foetida_0,5;Bromus diandrus_10;Medicago littoralis_10" "43.407154,4.59947" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_D12" 7.91 "22_CAM_12" 30 50 20 70
"356" "22_CAM_210900" 0 3 "22" "21" "09" 38 "Aeluropus littoralis_37,5;Atriplex prostrata_0,5" "43.494126,4.674939" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_E01" 14.67 "22_CAM_21" 40 0 60 60
"357" "22_CAM_210200" 0 3 "22" "21" "02" 63 "Aeluropus littoralis_62,5;Atriplex prostrata_0,5" "43.494126,4.674939" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_E02" 20.17 "22_CAM_21" 65 0 35 35
"358" "22_CAM_200300" 0 6 "22" "20" "03" 29 "Aeluropus littoralis_10;Polygonum maritimum_3;Juncus gerardi_3;Alopecurus bulbosus_3;Limonium narbonense_10" "43.494012,4.676166" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_E03" 9.23 "22_CAM_20" 35 25 40 65
"359" "22_CAM_170700" 0 8 "22" "17" "07" 65 "Limonium narbonense_37,5;Parapholis incurva_3;Atriplex prostrata_0,5;Polygonum maritimum_0,5;Plantago coronopus_3;Halimione portulacoides_20;Salicornia europaea_0,5" "43.539815,4.687389" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_E06" 11.4 "22_CAM_17" 60 35 5 40
"360" "22_CAM_160800" 0 6 "22" "16" "08" 14.5 "Limonium narbonense_3;Polygonum maritimum_0,5;Plantago coronopus_10;Halimione portulacoides_0,5;Salicornia europaea_0,5" "43.539155,4.68907" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_E07" 1.38 "22_CAM_16" 10 20 70 90
"361" "22_CAM_150900" 0 7 "22" "15" "09" 30 "Limonium narbonense_20;Puccinellia festuciformis_3;Salicornia alpini_3;Salicornia fruticosa_3;Suaeda spicata_0,5;Salicornia sp._0,5" "43.401518,4.601142" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_E08" 5.55 "22_CAM_15" 25 30 55 85
"362" "22_CAM_150100" 0 7 "22" "15" "01" 40 "Limonium narbonense_37,5;Puccinellia festuciformis_0,5;Salicornia alpini_0,5;Salicornia fruticosa_0,5;Suaeda spicata_0,5;Salicornia sp._0,5" "43.401518,4.601142" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_E09" 4.57 "22_CAM_15" 30 30 40 70
"363" "22_CAM_130400" 0 6 "22" "13" "04" 86.5 "Rostraria pubescens_3;Anthemis maritima_62,5;Crepis foetida_20;Elytrigia juncea subsp. juncea_0,5;Lagurus ovatus_0,5" "43.406958,4.599173" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_E11" 34.89 "22_CAM_13" 80 20 0 20
"364" "22_CAM_120500" 0 2 "22" "12" "05" 10 "Malcolmia littorea_10" "43.407154,4.59947" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_E12" 7.99 "22_CAM_12" 10 0 90 90
"365" "22_CAM_210300" 0 4 "22" "21" "03" 91 "Aeluropus littoralis_87,5;Atriplex prostrata_0,5;Limonium narbonense_3" "43.494126,4.674939" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_F02" 20.5 "22_CAM_21" 80 0 20 20
"366" "22_CAM_200400" 0 7 "22" "20" "04" 79.5 "Aeluropus littoralis_37,5;Juncus gerardi_0,5;Alopecurus bulbosus_3;Atriplex prostrata_0,5;Eleocharis palustris_0,5;Limonium narbonense_37,5" "43.494012,4.676166" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_F03" 11.78 "22_CAM_20" 80 10 10 20
"367" "22_CAM_170800" 0 6 "22" "17" "08" 101.5 "Limonium narbonense_10;Hordeum marinum_0,5;Polygonum maritimum_0,5;Plantago coronopus_3;Halimione portulacoides_87,5" "43.539815,4.687389" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_F06" 32.14 "22_CAM_17" 90 10 0 10
"368" "22_CAM_160900" 0 10 "22" "16" "09" 66 "Trifolium resupinatum_3;Parapholis filiformis_0,5;Limonium narbonense_37,5;Polygonum maritimum_0,5;Plantago coronopus_3;Halimione portulacoides_20;Atriplex prostrata_0,5;Myosurus minimus_0,5;Bellis annua_0,5" "43.539155,4.68907" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_F07" 11.72 "22_CAM_16" 50 10 40 50
"369" "22_CAM_150200" 0 6 "22" "15" "02" 69.5 "Limonium narbonense_62,5;Puccinellia festuciformis_3;Salicornia fruticosa_3;Suaeda spicata_0,5;Salicornia sp._0,5" "43.401518,4.601142" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_F09" 21.91 "22_CAM_15" 80 15 5 20
"370" "22_CAM_130500" 0 5 "22" "13" "05" 14 "Bromus diandrus_3;Rostraria pubescens_0,5;Crepis foetida_10;Hypochaeris glabra_0,5" "43.406958,4.599173" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_F11" 6.5 "22_CAM_13" 10 15 75 90
"371" "22_CAM_200500" 0 7 "22" "20" "05" 62 "Aeluropus littoralis_20;Polygonum maritimum_0,5;Juncus gerardi_3;Alopecurus bulbosus_0,5;Limonium narbonense_37,5;Parapholis filiformis_0,5" "43.494012,4.676166" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_G03" 10.68 "22_CAM_20" 60 5 35 40
"372" "22_CAM_170900" 0 8 "22" "17" "09" 42.5 "Limonium narbonense_20;Hordeum marinum_0,5;Myosurus minimus_0,5;Atriplex prostrata_0,5;Polygonum maritimum_0,5;Plantago coronopus_20;Spergularia bocconei_0,5" "43.539815,4.687389" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_G06" 4.87 "22_CAM_17" 40 30 30 60
"373" "22_CAM_170100" 0 9 "22" "17" "01" 46 "Limonium narbonense_37,5;Hordeum marinum_3;Geranium dissectum_3;Parapholis incurva_0,5;Myosurus minimus_0,5;Atriplex prostrata_0,5;Polygonum maritimum_0,5;Plantago coronopus_0,5" "43.539815,4.687389" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_G07" 8.46 "22_CAM_17" 40 55 5 60
"374" "22_CAM_130600" 0 4 "22" "13" "06" 6.5 "Bromus diandrus_3;Medicago littoralis_3;Rostraria pubescens_0,5" "43.406958,4.599173" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_G11" 1.68 "22_CAM_13" 5 15 80 95
"375" "22_CAM_200600" 0 6 "22" "20" "06" 94.5 "Aeluropus littoralis_87,5;Polygonum maritimum_0,5;Juncus gerardi_3;Alopecurus bulbosus_3;Atriplex prostrata_0,5" "43.494012,4.676166" "Arles" "France" "Mediterranean salt grassland" "2022-06-03" "EDGGB-3_H03" 12.82 "22_CAM_20" 90 10 0 10
"376" "22_CAM_180100" 0 7 "22" "18" "01" 20 "Hordeum marinum_10;Plantago coronopus_3;Lotus glaber_3;Hainardia cylindrica_3;Cynodon dactylon_0,5;Aster maritimus_0,5" "43.489046,4.703325" "Arles" "France" "Mediterranean restored salt grassland" "2022-05-18" "EDGGB-3_H06" 5.35 "22_CAM_18" 25 70 5 75
"377" "22_CAM_150400" 0 6 "22" "15" "04" 79 "Limonium narbonense_37,5;Puccinellia festuciformis_3;Salicornia fruticosa_37,5;Salicornia sp._0,5;Arthrocaulon macrostachyum_0,5" "43.401518,4.601142" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_H09" 17.11 "22_CAM_15" 60 10 30 40
"378" "22_CAM_130700" 0 4 "22" "13" "07" 13.5 "Medicago littoralis_3;Rostraria pubescens_0,5;Crepis foetida_10" "43.406958,4.599173" "Arles" "France" "Dune grassland" "2022-05-16" "EDGGB-3_H11" 2.36 "22_CAM_13" 15 10 75 85
